id;price;currency;condition;Marca;Puertas;Tipo de combustible;Kilómetros;Modelo;Versión;Año;adressstate_name;adresscity_name;Motor;Transmisión
182322;2039324;ARS;used;Peugeot;5;Nafta;82000;308;1.6 Active;2014;Capital Federal;Capital Federal;1.6;Manual
179068;2345708;ARS;used;Peugeot;5;Nafta;99001;308;1.6 Sport Thp 163cv;2014;Capital Federal;Capital Federal;1.6;Automática
184668;2434546;ARS;used;Peugeot;5;Nafta;77822;308;1.6 Sport Thp 163cv;2014;Capital Federal;Capital Federal;1.6;Automática
174859;2564468;ARS;used;Peugeot;5;Diesel;67227;308;1.6 Feline Hdi 115cv;2014;Capital Federal;Capital Federal;1.6;Manual
183228;2701865;ARS;used;Peugeot;5;Nafta;84132;308;1.6 Allure;2016;Capital Federal;Capital Federal;1.6;Manual
174937;3017091;ARS;used;Peugeot;5;Nafta;;308;1.6 Feline Thp 163cv Tiptronic;2016;Capital Federal;Capital Federal;1.6;Automática
183459;2681548;ARS;used;Peugeot;5;Nafta;65093;308;1.6 Active;2017;Capital Federal;Capital Federal;1.6;Manual
183563;3135095;ARS;used;Peugeot;5;Nafta;56000;308;1.6 Allure;2017;Capital Federal;Capital Federal;1.6;Manual
177092;3130318;ARS;used;Peugeot;5;Nafta;79403;308;1.6 Feline Thp 163cv Tiptronic;2017;Capital Federal;Capital Federal;1.6;Automática
165162;3012430;ARS;used;Peugeot;5;Nafta;83591;308;1.6 Feline Thp 163cv Tiptronic;2017;Capital Federal;Capital Federal;1.6;Automática
184894;3474135;ARS;used;Peugeot;5;Nafta;51772;308;1.6 Feline Thp 163cv Tiptronic;2017;Capital Federal;Capital Federal;1.6;Automática
183259;3889949;ARS;used;Peugeot;5;Diesel;22474;308;1.6 Allure Hdi 115cv;2019;Capital Federal;Capital Federal;1.6;Manual
174264;1891891;ARS;used;Peugeot;4;Nafta;75725;408;2.0 Allure Plus 143cv;2013;Capital Federal;Capital Federal;2;Manual
144734;1715601;ARS;used;Peugeot;4;Nafta;96560;408;2.0 Allure 143cv;2014;Capital Federal;Capital Federal;2;Manual
158414;2405316;ARS;used;Peugeot;4;Nafta;76000;408;2.0 Allure 143cv;2016;Capital Federal;Capital Federal;2;Manual
147778;2239063;ARS;used;Peugeot;4;Nafta;59147;408;2.0 Allure 143cv;2016;Capital Federal;Capital Federal;2;Manual
163567;2643084;ARS;used;Peugeot;4;Nafta;87425;408;2.0 Allure 143cv;2017;Capital Federal;Capital Federal;2;Manual
181593;3069456;ARS;used;Peugeot;4;Nafta;52742;408;1.6 Allure Plus Thp 165cv;2018;Capital Federal;Capital Federal;1.6;Manual
170984;2890058;ARS;used;Peugeot;5;Nafta;92315;2008;1.6 Thp Sport;2016;Capital Federal;Capital Federal;1.6;Manual
180718;3137777;ARS;used;Peugeot;5;Nafta;48695;2008;1.6 Feline;2017;Capital Federal;Capital Federal;1.6;Manual
182062;3087892;ARS;used;Peugeot;5;Nafta;96420;2008;1.6 Thp Sport;2017;Capital Federal;Capital Federal;1.6;Manual
169277;3207331;ARS;used;Peugeot;5;Nafta;78375;2008;1.6 Feline;2018;Capital Federal;Capital Federal;1.6;Manual
139750;3229431;ARS;used;Peugeot;5;Nafta;66020;2008;1.6 Thp Sport;2018;Capital Federal;Capital Federal;1.6;Manual
173767;3326434;ARS;used;Peugeot;5;Nafta;19125;2008;1.6 Allure;2019;Capital Federal;Capital Federal;1.6;Manual
169014;3454168;ARS;used;Peugeot;5;Nafta;11405;2008;1.6 Allure;2019;Capital Federal;Capital Federal;1.6;Manual
184121;2385237;ARS;used;Peugeot;5;Nafta;66462;3008;1.6 Allure Thp 163cv Tiptronic;2013;Capital Federal;Capital Federal;1.6;Automática
155690;3013774;ARS;used;Peugeot;5;Nafta;97419;3008;1.6 Allure Thp 156cv;2017;Capital Federal;Capital Federal;1.6;Manual
167837;5796847;ARS;used;Peugeot;5;Nafta;68000;3008;1.6 Allure Thp Tiptronic;2018;Capital Federal;Capital Federal;1.6;Automática
139689;2197163;ARS;used;Peugeot;5;Nafta;104000;5008;1.6 Allure Tiptronic 156cv;2014;Capital Federal;Capital Federal;1.6;Automática
155035;4573052;ARS;used;Peugeot;5;Nafta;;Partner;1.6 Furgon Confort 5as;2018;Capital Federal;Capital Federal;1.6;Manual
168576;4451130;ARS;used;Suzuki;5;Nafta;8797;Vitara;1.6 Gl 120cv;2018;Capital Federal;Capital Federal;1.6;Manual
175192;2662282;ARS;used;Toyota;4;Nafta;96015;Corolla;1.8 Xli Mt 140cv L/14;2014;Capital Federal;Capital Federal;1.8;Manual
177720;3099010;ARS;used;Toyota;4;Nafta;69092;Corolla;1.8 Xei Mt 140cv;2016;Capital Federal;Capital Federal;1.8;Manual
174176;3170000;ARS;used;Toyota;4;Nafta;80210;Corolla;1.8 Xei Mt Pack 140cv L/17;2017;Capital Federal;Capital Federal;1.8;Manual
170549;3893282;ARS;used;Toyota;4;Nafta;12826;Corolla;1.8 Xei Cvt Pack 140cv;2018;Capital Federal;Capital Federal;1.8;Automática
183483;4077609;ARS;used;Toyota;4;Nafta;61619;Corolla;1.8 Xei Cvt Pack 140cv;2018;Capital Federal;Capital Federal;1.8;Automática
173791;3476687;ARS;used;Toyota;4;Nafta;66000;Corolla;1.8 Xei Mt 140cv;2018;Capital Federal;Capital Federal;1.8;Manual
170577;4632961;ARS;used;Toyota;4;Nafta;48136;Corolla;1.8 Se-g Cvt 140cv;2019;Capital Federal;Capital Federal;1.8;Automática
158014;4151955;ARS;used;Toyota;4;Nafta;62648;Corolla;1.8 Se-g Cvt 140cv;2019;Capital Federal;Capital Federal;1.8;Automática
182741;3980584;ARS;used;Toyota;4;Nafta;;Corolla;1.8 Xei Cvt 140cv;2019;Capital Federal;Capital Federal;1.8;Automática
179264;4531649;ARS;used;Toyota;4;Nafta;68721;Corolla;1.8 Xei Cvt Pack 140cv;2019;Capital Federal;Capital Federal;1.8;Automática
177419;2088064;ARS;used;Toyota;4;Nafta;78066;Etios;1.5 Sedan Xls;2014;Capital Federal;Capital Federal;1.5;Manual
183238;2097685;ARS;used;Toyota;4;Nafta;88715;Etios;1.5 Sedan Xls;2014;Capital Federal;Capital Federal;1.5;Manual
184104;1949947;ARS;used;Toyota;4;Nafta;88410;Etios;1.5 Sedan Xs;2014;Capital Federal;Capital Federal;1.5;Manual
151424;1931424;ARS;used;Toyota;5;Nafta;71000;Etios;1.5 Xls;2014;Capital Federal;Capital Federal;1.5;Manual
182460;2463081;ARS;used;Toyota;4;Nafta;83304;Etios;1.5 Sedan Xs;2017;Capital Federal;Capital Federal;1.5;Manual
169000;2188970;ARS;used;Toyota;5;Nafta;;Etios;1.5 X;2017;Capital Federal;Capital Federal;1.5;Manual
172146;2328441;ARS;used;Toyota;4;Nafta;;Etios;1.5 Sedan X;2018;Capital Federal;Capital Federal;1.5;Manual
183524;2948990;ARS;used;Toyota;4;Nafta;48582;Etios;1.5 Sedan Xls At;2018;Capital Federal;Capital Federal;1.5;Automática
177989;2703879;ARS;used;Toyota;4;Nafta;;Etios;1.5 Sedan Xls At;2018;Capital Federal;Capital Federal;1.5;Automática
177998;2328020;ARS;used;Toyota;4;Nafta;;Etios;1.5 Sedan X;2019;Capital Federal;Capital Federal;1.5;Manual
136211;5267258;ARS;used;Toyota;4;Diesel;48000;Hilux;2.4 Cd Dx 150cv 4x2;2016;Capital Federal;Capital Federal;2.4;Manual
182021;3579832;ARS;used;Toyota;4;Nafta;35000;Yaris;1.5 107cv Xls 4 p;2019;Capital Federal;Capital Federal;1.5;Manual
175597;4008690;ARS;used;Toyota;5;Nafta;9136;Yaris;1.5 107cv Xls 5 p;2021;Capital Federal;Capital Federal;1.5;Manual
152418;4984418;ARS;used;Volkswagen;4;Diesel;95666;Amarok;2.0 Cd Tdi 180cv Comfortline;2017;Capital Federal;Capital Federal;2;Manual
158721;5936168;ARS;used;Volkswagen;4;Diesel;85685;Amarok;2.0 Cd Tdi 180cv Highline At;2017;Capital Federal;Capital Federal;2;Automática
168933;1593480;ARS;used;Volkswagen;5;Nafta;70000;Fox;1.6 Trendline 5 p;2011;Capital Federal;Capital Federal;0;Manual
180625;2741768;ARS;used;Volkswagen;5;Nafta;64315;Fox;1.6 Highline;2017;Capital Federal;Capital Federal;1.6;Manual
182657;1285730;ARS;used;Volkswagen;3;Nafta;80541;Gol;1.4 Power 83cv;2012;Capital Federal;Capital Federal;1.4;Manual
184916;1713100;ARS;used;Volkswagen;3;Nafta;47753;Gol Trend;1.6 Trendline 101cv 3p;2014;Capital Federal;Capital Federal;1.6;Manual
180014;1882296;ARS;used;Volkswagen;3;Nafta;;Gol Trend;1.6 Trendline 101cv 3p;2017;Capital Federal;Capital Federal;1.6;Manual
181781;1890564;ARS;used;Volkswagen;5;Nafta;76570;Gol Trend;1.6 Trendline 101cv;2015;Capital Federal;Capital Federal;1.6;Manual
182871;1900387;ARS;used;Volkswagen;5;Nafta;75341;Gol Trend;1.6 Trendline 101cv;2015;Capital Federal;Capital Federal;1.6;Manual
156820;1970201;ARS;used;Volkswagen;5;Nafta;87819;Gol Trend;1.6 Trendline 101cv;2016;Capital Federal;Capital Federal;1.6;Manual
185592;1901631;ARS;used;Volkswagen;5;Nafta;85246;Gol Trend;1.6 Trendline 101cv;2016;Capital Federal;Capital Federal;1.6;Manual
184185;1980002;ARS;used;Volkswagen;5;Nafta;87600;Gol Trend;1.6 Trendline 101cv;2016;Capital Federal;Capital Federal;1.6;Manual
161190;1883632;ARS;used;Volkswagen;5;Nafta;94701;Gol Trend;1.6 Comfortline 101cv;2017;Capital Federal;Capital Federal;1.6;Manual
183011;2393460;ARS;used;Volkswagen;5;Nafta;47455;Gol Trend;1.6 Trendline 101cv;2017;Capital Federal;Capital Federal;1.6;Manual
170285;2001071;ARS;used;Volkswagen;5;Nafta;70011;Gol Trend;1.6 Trendline 101cv;2017;Capital Federal;Capital Federal;1.6;Manual
166825;1932148;ARS;used;Volkswagen;5;Nafta;92078;Gol Trend;1.6 Trendline 101cv;2017;Capital Federal;Capital Federal;1.6;Manual
183639;2415034;ARS;used;Volkswagen;5;Nafta;;Gol Trend;1.6 Trendline 101cv;2018;Capital Federal;Capital Federal;1.6;Manual
183181;2591639;ARS;used;Volkswagen;5;Nafta;39139;Gol Trend;1.6 Trendline 101cv;2018;Capital Federal;Capital Federal;1.6;Manual
179578;2444981;ARS;used;Volkswagen;5;Nafta;31612;Gol Trend;1.6 Trendline 101cv;2018;Capital Federal;Capital Federal;1.6;Manual
153761;2022497;ARS;used;Volkswagen;5;Nafta;55284;Gol Trend;1.6 Trendline 101cv;2018;Capital Federal;Capital Federal;1.6;Manual
185236;2593048;ARS;used;Volkswagen;5;Nafta;44366;Gol Trend;1.6 Trendline 101cv;2019;Capital Federal;Capital Federal;1.6;Manual
165650;2387197;ARS;used;Volkswagen;5;Nafta;42811;Gol Trend;1.6 Trendline 101cv;2019;Capital Federal;Capital Federal;1.6;Manual
176694;2387197;ARS;used;Volkswagen;5;Nafta;41767;Gol Trend;1.6 Trendline 101cv;2019;Capital Federal;Capital Federal;1.6;Manual
173520;2863444;ARS;used;Volkswagen;5;Nafta;4593;Gol Trend;1.6 Trendline 101cv;2021;Capital Federal;Capital Federal;1.6;Manual
170226;2774965;ARS;used;Volkswagen;5;Nafta;9774;Gol Trend;1.6 Trendline 101cv;2021;Capital Federal;Capital Federal;1.6;Manual
153905;2853573;ARS;used;Volkswagen;5;Nafta;7316;Gol Trend;1.6 Trendline 101cv;2021;Capital Federal;Capital Federal;1.6;Manual
135406;2712115;ARS;used;Volkswagen;5;Nafta;83000;Golf;1.6 Trendline;2015;Capital Federal;Capital Federal;1.6;Manual
132527;2954479;ARS;used;Volkswagen;5;Nafta;93066;Golf;1.4 Comfortline Tsi;2016;Capital Federal;Capital Federal;1.4;Manual
132167;3750808;ARS;used;Volkswagen;5;Nafta;94399;Golf;1.4 Comfortline Tsi;2017;Capital Federal;Capital Federal;1.4;Manual
174947;2703044;ARS;used;Volkswagen;4;Nafta;;Polo;1.6 Comfortline;2017;Capital Federal;Capital Federal;1.6;Manual
179255;3078772;ARS;used;Volkswagen;4;Nafta;37591;Polo;1.6 Comfortline;2018;Capital Federal;Capital Federal;1.6;Manual
184960;3186683;ARS;used;Volkswagen;5;Nafta;58160;Polo;1.6 Msi Comfortline;2018;Capital Federal;Capital Federal;1.6;Manual
182226;3167232;ARS;used;Volkswagen;5;Nafta;80493;Polo;1.6 Msi Trendline At;2018;Capital Federal;Capital Federal;1.6;Automática
178751;3675868;ARS;used;Volkswagen;2;Nafta;13000;Saveiro;1.6 Cross;2020;Capital Federal;Capital Federal;1.6;Manual
176173;3909422;ARS;used;Volkswagen;2;Nafta;18777;Saveiro;1.6 Highline;2020;Capital Federal;Capital Federal;1.6;Manual
169712;2071706;ARS;used;Volkswagen;5;Nafta;78006;Suran;1.6 Trendline;2016;Capital Federal;Capital Federal;1.6;Manual
184328;3048371;ARS;used;Volkswagen;5;Nafta;5639;Suran;1.6 Highline Msi 110cv;2017;Capital Federal;Capital Federal;1.6;Manual
179103;2762594;ARS;used;Volkswagen;5;Nafta;69681;Suran;1.6 Highline Msi 110cv;2017;Capital Federal;Capital Federal;1.6;Manual
140079;2338066;ARS;used;Volkswagen;5;Nafta;69894;Suran;1.6 Comfortline 101cv;2018;Capital Federal;Capital Federal;1.6;Manual
185082;3592687;ARS;used;Volkswagen;5;Nafta;55248;Suran Cross;1.6 Highline Msi 110cv;2019;Capital Federal;Capital Federal;1.6;Manual
170569;4370367;ARS;used;Volkswagen;5;Nafta;62371;T-Cross;1.6 Comfortline Mt;2019;Capital Federal;Capital Federal;1.6;Manual
172060;5275154;ARS;used;Volkswagen;5;Nafta;11000;T-Cross;1.6 Comfortline Mt;2019;Capital Federal;Capital Federal;1.6;Manual
173052;4834816;ARS;used;Volkswagen;5;Nafta;20855;T-Cross;1.6 Comfortline At;2020;Capital Federal;Capital Federal;1.6;Automática
180193;4597679;ARS;used;Volkswagen;5;Nafta;17707;T-Cross;1.6 Trendlinde Mt;2021;Capital Federal;Capital Federal;1.6;Manual
158710;2533658;ARS;used;Volkswagen;4;Nafta;;Vento;2.5 Luxury 170cv Tiptronic;2012;Capital Federal;Capital Federal;2.5;Automática
163351;2616113;ARS;used;Volkswagen;4;Nafta;89000;Vento;2.0 Advance 115cv Summer Package;2015;Capital Federal;Capital Federal;2;Manual
180015;3281916;ARS;used;Volkswagen;4;Nafta;;Vento;2.0 Advance 115cv;2016;Capital Federal;Capital Federal;2;Manual
159983;2765892;ARS;used;Volkswagen;4;Nafta;76560;Vento;2.5 Advance Plus 170cv Tiptronic;2016;Capital Federal;Capital Federal;2.5;Automática
183529;3822025;ARS;used;Volkswagen;4;Nafta;66446;Vento;1.4 Comfortline 150cv;2017;Capital Federal;Capital Federal;1.4;Manual
132256;3490312;ARS;used;Volkswagen;4;Nafta;70486;Vento;1.4 Comfortline 150cv At;2017;Capital Federal;Capital Federal;1.4;Automática
178332;4196320;ARS;used;Volkswagen;4;Nafta;89870;Vento;1.4 Highline 150cv At;2017;Capital Federal;Capital Federal;1.4;Automática
156175;6134791;ARS;used;Volkswagen;4;Nafta;31000;Vento;1.4 Highline 150cv At;2020;Capital Federal;Capital Federal;1.4;Automática
135755;3227931;ARS;used;Volkswagen;4;Nafta;15352;Virtus;1.6 Msi Highline;2018;Capital Federal;Capital Federal;1.6;Manual
157553;3337136;ARS;used;Volkswagen;4;Nafta;71407;Virtus;1.6 Msi Highline;2019;Capital Federal;Capital Federal;1.6;Manual
175854;2108836;ARS;used;Volkswagen;4;Nafta;82122;Voyage;1.6 Trenline 101cv;2017;Capital Federal;Capital Federal;1.6;Manual
175546;3760301;ARS;used;Renault;5;Nafta;72289;Captur;2.0 Intens;2017;Capital Federal;Capital Federal;2;Manual
165666;4019286;ARS;used;Renault;5;Nafta;57045;Captur;2.0 Intens;2018;Capital Federal;Capital Federal;2;Manual
161880;3734984;ARS;used;Renault;5;Nafta;49373;Captur;2.0 Intens;2018;Capital Federal;Capital Federal;2;Manual
165181;3468241;ARS;used;Renault;5;Nafta;74000;Captur;2.0 Zen;2018;Capital Federal;Capital Federal;2;Manual
153871;3861195;ARS;used;Renault;5;Nafta;42000;Captur;2.0 Zen;2018;Capital Federal;Capital Federal;2;Manual
169830;4629966;ARS;used;Renault;5;Nafta;83341;Captur;1.6 Intens Cvt;2019;Capital Federal;Capital Federal;1.6;Automática
169046;3596854;ARS;used;Renault;5;Nafta;59500;Captur;2.0 Zen;2019;Capital Federal;Capital Federal;2;Manual
184170;1494512;ARS;used;Renault;5;Nafta;90878;Clio;1.2 Mio Confort Abs Abcp;2014;Capital Federal;Capital Federal;1.2;Manual
157640;1474851;ARS;used;Renault;5;Nafta;95644;Clio;1.2 Mío Authentique Pack;2015;Capital Federal;Capital Federal;1.2;Manual
168905;1583782;ARS;used;Renault;5;Nafta;88085;Clio;1.2 Mio Confort Pack Sat;2016;Capital Federal;Capital Federal;1.2;Manual
183789;2810975;ARS;used;Renault;5;Nafta;99483;Duster;2.0 4x4 Luxe Nav 138cv;2014;Capital Federal;Capital Federal;2;Manual
183235;3147364;ARS;used;Renault;5;Nafta;96162;Duster;1.6 Ph2 4x2 Privilege;2017;Capital Federal;Capital Federal;1.6;Manual
174201;3150944;ARS;used;Renault;5;Nafta;55209;Duster;1.6 Ph2 4x2 Privilege;2018;Capital Federal;Capital Federal;1.6;Manual
139801;3002818;ARS;used;Renault;5;Nafta;77702;Duster;2.0 Ph2 4x2 Privilege;2018;Capital Federal;Capital Federal;2;Manual
174948;1534895;ARS;used;Renault;4;Nafta;;Fluence;1.6 Confort Plus 110cv;2014;Capital Federal;Capital Federal;1.6;Manual
161046;2040640;ARS;used;Renault;5;Nafta;53000;Kwid;1.0 Sce 66cv Iconic;2018;Capital Federal;Capital Federal;1;Manual
185198;2256874;ARS;used;Renault;5;Nafta;27459;Kwid;1.0 Sce 66cv Iconic;2018;Capital Federal;Capital Federal;1;Manual
167233;2030412;ARS;used;Renault;5;Nafta;69292;Kwid;1.0 Sce 66cv Iconic;2018;Capital Federal;Capital Federal;1;Manual
167298;1971596;ARS;used;Renault;5;Nafta;66000;Kwid;1.0 Sce 66cv Iconic;2018;Capital Federal;Capital Federal;1;Manual
164061;1991060;ARS;used;Renault;5;Nafta;73892;Kwid;1.0 Sce 66cv Intense;2018;Capital Federal;Capital Federal;1;Manual
183650;2236663;ARS;used;Renault;5;Nafta;33061;Kwid;1.0 Sce 66cv Intense;2018;Capital Federal;Capital Federal;1;Manual
136342;1735643;ARS;used;Renault;5;Nafta;73831;Kwid;1.0 Sce 66cv Intense;2018;Capital Federal;Capital Federal;1;Manual
171679;1940925;ARS;used;Renault;5;Nafta;32764;Kwid;1.0 Sce 66cv Zen;2018;Capital Federal;Capital Federal;1;Manual
183659;2542866;ARS;used;Renault;5;Nafta;23540;Kwid;1.0 Sce 66cv Iconic;2019;Capital Federal;Capital Federal;1;Manual
184925;2355519;ARS;used;Renault;5;Nafta;68612;Kwid;1.0 Sce 66cv Iconic;2019;Capital Federal;Capital Federal;1;Manual
169831;2316790;ARS;used;Renault;5;Nafta;19117;Kwid;1.0 Sce 66cv Intense;2019;Capital Federal;Capital Federal;1;Manual
159833;2277437;ARS;used;Renault;5;Nafta;27066;Kwid;1.0 Sce 66cv Intense;2019;Capital Federal;Capital Federal;1;Manual
136310;2217826;ARS;used;Renault;5;Nafta;76000;Kwid;1.0 Sce 66cv Intense;2019;Capital Federal;Capital Federal;1;Manual
141184;1972140;ARS;used;Renault;5;Nafta;29466;Kwid;1.0 Sce 66cv Zen;2019;Capital Federal;Capital Federal;1;Manual
161434;1951856;ARS;used;Renault;5;Nafta;49398;Kwid;1.0 Sce 66cv Zen;2019;Capital Federal;Capital Federal;1;Manual
156018;2148578;ARS;used;Renault;5;Nafta;37000;Kwid;1.0 Sce 66cv Zen;2019;Capital Federal;Capital Federal;1;Manual
169883;2060396;ARS;used;Renault;5;Nafta;30513;Kwid;1.0 Sce 66cv Zen;2019;Capital Federal;Capital Federal;1;Manual
165687;1951322;ARS;used;Renault;5;Nafta;84700;Kwid;1.0 Sce 66cv Zen;2019;Capital Federal;Capital Federal;1;Manual
183631;2749576;ARS;used;Renault;5;Nafta;24105;Kwid;1.0 Sce 66cv Iconic;2020;Capital Federal;Capital Federal;1;Manual
179258;2397448;ARS;used;Renault;5;Nafta;14000;Kwid;1.0 Sce 66cv Intense;2020;Capital Federal;Capital Federal;1;Manual
166882;2248619;ARS;used;Renault;5;Nafta;21243;Kwid;1.0 Sce 66cv Zen;2020;Capital Federal;Capital Federal;1;Manual
136438;1852386;ARS;used;Renault;4;Nafta;42000;Logan;1.6 Expression 85cv;2017;Capital Federal;Capital Federal;1.6;Manual
174541;2239443;ARS;used;Renault;4;Nafta;16402;Logan;1.6 Expression 85cv;2019;Capital Federal;Capital Federal;1.6;Manual
175524;1593631;ARS;used;Renault;5;Nafta;68568;Sandero;1.6 Expression 105cv;2013;Capital Federal;Capital Federal;1.6;Manual
169835;1792892;ARS;used;Renault;5;Nafta;93462;Sandero;1.6 Dynamique 90cv Abs L/11;2015;Capital Federal;Capital Federal;1.6;Manual
183454;2513587;ARS;used;Renault;5;Nafta;70429;Sandero;1.6 Privilege 105cv;2017;Capital Federal;Capital Federal;1.6;Manual
173069;2219470;ARS;used;Renault;5;Nafta;65676;Sandero;1.6 Privilege 105cv;2017;Capital Federal;Capital Federal;1.6;Manual
182889;2137972;ARS;used;Renault;5;Nafta;46317;Sandero;1.6 Expression 90cv;2018;Capital Federal;Capital Federal;1.6;Manual
173382;2327856;ARS;used;Renault;5;Nafta;56220;Sandero;1.6 Privilege Pack 105cv;2018;Capital Federal;Capital Federal;1.6;Manual
175539;3028947;ARS;used;Renault;5;Nafta;35000;Sandero;1.6 Intens;2020;Capital Federal;Capital Federal;1.6;Manual
175535;2187325;ARS;used;Renault;5;Nafta;74412;Sandero Stepway;1.6 Dynamique 105cv;2015;Capital Federal;Capital Federal;1.6;Manual
184440;2385259;ARS;used;Renault;5;Nafta;41342;Sandero Stepway;1.6 Rip Curl 105cv;2016;Capital Federal;Capital Federal;1.6;Manual
167818;2603137;ARS;used;Renault;5;Nafta;62624;Sandero Stepway;1.6 Privilege 105cv Nac;2017;Capital Federal;Capital Federal;1.6;Manual
163548;2038753;ARS;used;Chery;4;Nafta;29565;Fulwin;1.5 Ii Sedan;2017;Capital Federal;Capital Federal;1.5;Manual
163297;1790278;ARS;used;Chery;5;Nafta;57000;QQ;1.0 Light Security;2017;Capital Federal;Capital Federal;1;Manual
137965;1623126;ARS;used;Chery;5;Nafta;56264;QQ;1.0 Light Security;2018;Capital Federal;Capital Federal;1;Manual
183643;1514316;ARS;used;Chevrolet;5;Nafta;61400;Agile;1.4 Ls Spirit;2013;Capital Federal;Capital Federal;1.4;Manual
145599;1286675;ARS;used;Chevrolet;4;Nafta;94000;Aveo;1.6 Lt;2011;Capital Federal;Capital Federal;1.6;Manual
177374;1247221;ARS;used;Chevrolet;5;Nafta;91439;Celta;1.4 Lt Aa+dir;2013;Capital Federal;Capital Federal;1.4;Manual
182850;1138333;ARS;used;Chevrolet;4;Nafta;83639;Classic;1.4 Lt Spirit;2012;Capital Federal;Capital Federal;1.4;Manual
139651;3623821;ARS;used;Chevrolet;5;Nafta;52397;Cruze II;1.4 Ltz At 153cv;2017;Capital Federal;Capital Federal;1.4;Automática
167924;3219824;ARS;used;Chevrolet;4;Nafta;93520;Cruze II;1.4 Sedan At Ltz;2017;Capital Federal;Capital Federal;1.4;Automática
183064;3543448;ARS;used;Chevrolet;4;Nafta;92456;Cruze II;1.4 Sedan At Ltz;2017;Capital Federal;Capital Federal;1.4;Automática
174510;3364745;ARS;used;Chevrolet;4;Nafta;75319;Cruze II;1.4 Sedan Lt;2017;Capital Federal;Capital Federal;1.4;Manual
177755;3493366;ARS;used;Chevrolet;4;Nafta;34682;Cruze II;1.4 Sedan Lt;2017;Capital Federal;Capital Federal;1.4;Manual
174976;3257811;ARS;used;Chevrolet;4;Nafta;67636;Cruze II;1.4 Sedan Ltz;2017;Capital Federal;Capital Federal;1.4;Manual
132632;2875657;ARS;used;Chevrolet;4;Nafta;80110;Cruze II;1.4 Sedan Lt;2019;Capital Federal;Capital Federal;1.4;Manual
157978;3519466;ARS;used;Chevrolet;4;Nafta;9620;Cruze II;1.4 Sedan Lt;2020;Capital Federal;Capital Federal;1.4;Manual
174157;3950411;ARS;used;Chevrolet;5;Nafta;15848;Cruze II;1.4 Lt 153cv;2021;Capital Federal;Capital Federal;1.4;Manual
180036;5206206;ARS;used;Chevrolet;5;Nafta;10699;Cruze II;1.4 Ltz At 153cv;2021;Capital Federal;Capital Federal;1.4;Automática
180016;2040308;ARS;used;Chevrolet;5;Nafta;;Onix;1.4 Ltz 98cv;2016;Capital Federal;Capital Federal;1.4;Automática
180894;2217044;ARS;used;Chevrolet;5;Nafta;100039;Onix;1.4 Ltz Mt 98cv;2016;Capital Federal;Capital Federal;1.4;Manual
183065;2603332;ARS;used;Chevrolet;5;Nafta;49457;Onix;1.4 Activ 98cv;2017;Capital Federal;Capital Federal;1.4;Manual
180236;2098175;ARS;used;Chevrolet;5;Nafta;59526;Onix;1.4 Joy Ls 98cv;2017;Capital Federal;Capital Federal;1.4;Manual
175534;2237518;ARS;used;Chevrolet;5;Nafta;58336;Onix;1.4 Lt 98cv;2017;Capital Federal;Capital Federal;1.4;Manual
169381;2050389;ARS;used;Chevrolet;5;Nafta;99000;Onix;1.4 Lt 98cv;2017;Capital Federal;Capital Federal;1.4;Manual
180706;2455981;ARS;used;Chevrolet;5;Nafta;60083;Onix;1.4 Ltz 98cv;2017;Capital Federal;Capital Federal;1.4;Manual
183807;2761216;ARS;used;Chevrolet;5;Nafta;41090;Onix;1.4 Ltz 98cv;2018;Capital Federal;Capital Federal;1.4;Manual
151836;2723625;ARS;used;Chevrolet;5;Nafta;39129;Onix;1.4 Ltz At 98cv;2018;Capital Federal;Capital Federal;1.4;Manual
184029;2325960;ARS;used;Chevrolet;5;Nafta;31893;Onix;1.4 Joy Ls 98cv;2019;Capital Federal;Capital Federal;1.4;Manual
180000;3227687;ARS;used;Chevrolet;5;Nafta;24340;Onix;1.2 Lt;2020;Capital Federal;Capital Federal;1.2;Manual
179097;2946246;ARS;used;Chevrolet;5;Nafta;62516;Onix;1.2 Mt;2020;Capital Federal;Capital Federal;1.2;Manual
177348;2119477;ARS;used;Chevrolet;4;Nafta;57601;Prisma;1.4 Lt 98cv;2017;Capital Federal;Capital Federal;1.4;Manual
181592;2226917;ARS;used;Chevrolet;4;Nafta;75867;Prisma;1.4 Lt 98cv;2017;Capital Federal;Capital Federal;1.4;Manual
139690;2387515;ARS;used;Chevrolet;4;Nafta;16821;Prisma;1.4 Ltz 98cv;2017;Capital Federal;Capital Federal;1.4;Manual
169920;2295324;ARS;used;Chevrolet;4;Nafta;71000;Prisma;1.4 Joy Ls + 98cv;2019;Capital Federal;Capital Federal;1.4;Manual
